id,subject,level,unit,Chapter_Number,video_title,Subchapter_Number,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
CHEM_NSII_AtomicStructureandPeriodicTrends_Q07_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,ShortAnswer,"If \([H^+]=1.0\times10^{-4}\,\text{M}\), compute the pH.",[],4.00,Use \(\text{pH}=-\log[H^+]\).,Nice work!,Compare with the expected form. Use \(\text{pH}=-\log[H^+]\).,English,easy,"[""acids"", ""pH""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226014
CHEM_NSII_AtomicStructureandPeriodicTrends_Q10_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,MCQ,"Boyle’s Law states for a fixed \(n,T\):","[""\\(PV=\\text{constant}\\)"", ""\\(\\frac{P}{T}=\\text{constant}\\)"", ""\\(\\frac{V}{T}=\\text{constant}\\)"", ""\\(P+V=\\text{constant}\\)""]",\(PV=\text{constant}\),Hint: Pressure inversely varies with volume.,Correct! Pressure inversely varies with volume.,Not quite. Hint: Pressure inversely varies with volume.,English,easy,"[""gas laws"", ""boyle""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226032
CHEM_NSII_AtomicStructureandPeriodicTrends_Q10_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,TrueFalse,"According to Charles’ Law, volume is directly proportional to absolute temperature at constant pressure.","[""True"", ""False""]",True,V∝T at constant P.,Exactly.,Review: V∝T at constant P.,English,easy,"[""gas laws"", ""charles""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226044
CHEM_NSII_AtomicStructureandPeriodicTrends_Q10_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,ShortAnswer,"Using \(PV=nRT\): \(P=1.0\,\text{atm}, V=24.5\,\text{L}, T=298\,\text{K}\). Compute \(n\) (use \(R=0.08206\,\text{L atm mol}^{-1}\text{K}^{-1}\)).",[],≈ 1.00 mol,Rearrange: \(n=\frac{PV}{RT}\).,Nice work!,Compare with the expected form. Rearrange: \(n=\frac{PV}{RT}\).,English,easy,"[""ideal gas law""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226055
CHEM_NSII_AtomicStructureandPeriodicTrends_Q13_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,medium,"[""thermochemistry"", ""enthalpy""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226072
CHEM_NSII_AtomicStructureandPeriodicTrends_Q13_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,TrueFalse,"In endothermic processes, heat flows into the system from surroundings.","[""True"", ""False""]",True,Surroundings cool; system absorbs heat.,Exactly.,Review: Surroundings cool; system absorbs heat.,English,medium,"[""thermochemistry""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226083
CHEM_NSII_AtomicStructureandPeriodicTrends_Q13_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,ShortAnswer,"Using \(Q=mc\Delta T\), compute \(Q\) for \(m=50\,\text{g}, c=4.18\,\text{J g}^{-1}{}^{\circ}\text{C}^{-1}, \Delta T=10^{\circ}\text{C}\) in kJ.",[],≈ 2.09 kJ,Multiply then divide by \(1000\).,Nice work!,Compare with the expected form. Multiply then divide by \(1000\).,English,medium,"[""calorimetry""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226095
CHEM_NSII_AtomicStructureandPeriodicTrends_Q16_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Periodic Trends,6.3,MCQ,Which bond is typically formed by electron transfer?,"[""Covalent bond"", ""Ionic bond"", ""Metallic bond"", ""Hydrogen bond""]",Ionic bond,Hint: Transfer forms ions that attract.,Correct! Transfer forms ions that attract.,Not quite. Hint: Transfer forms ions that attract.,English,medium,"[""bonding"", ""ionic""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226110
CHEM_NSII_AtomicStructureandPeriodicTrends_Q16_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Periodic Trends,6.3,TrueFalse,Polar covalent bonds arise from unequal sharing of electrons.,"[""True"", ""False""]",True,Electronegativity difference causes polarity.,Exactly.,Review: Electronegativity difference causes polarity.,English,medium,"[""bonding"", ""polarity""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226122
CHEM_NSII_AtomicStructureandPeriodicTrends_Q16_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Periodic Trends,6.3,ShortAnswer,Molar mass of \(H_2O\) (g/mol) to two decimals.,[],18.02,2(H:1.008)+O:16.00.,Nice work!,Compare with the expected form. 2(H:1.008)+O:16.00.,English,medium,"[""molar mass""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226133
CHEM_NSII_AtomicStructureandPeriodicTrends_Q19_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,MCQ,Le Châtelier’s principle: increasing pressure shifts equilibrium toward the side with:,"[""more gas moles"", ""fewer gas moles"", ""no change"", ""solid phase""]",fewer gas moles,Hint: System counteracts the stress.,Correct! System counteracts the stress.,Not quite. Hint: System counteracts the stress.,English,medium,"[""equilibrium"", ""le chatelier""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226150
CHEM_NSII_AtomicStructureandPeriodicTrends_Q19_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,TrueFalse,A solution with \(\text{pH}=3\) is acidic.,"[""True"", ""False""]",True,pH<7 indicates acidity.,Exactly.,Review: pH<7 indicates acidity.,English,medium,"[""acids"", ""pH""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226162
CHEM_NSII_AtomicStructureandPeriodicTrends_Q19_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,ShortAnswer,"If \([H^+]=1.0\times10^{-4}\,\text{M}\), compute the pH.",[],4.00,Use \(\text{pH}=-\log[H^+]\).,Nice work!,Compare with the expected form. Use \(\text{pH}=-\log[H^+]\).,English,medium,"[""acids"", ""pH""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226174
CHEM_NSII_AtomicStructureandPeriodicTrends_Q22_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,MCQ,"Boyle’s Law states for a fixed \(n,T\):","[""\\(PV=\\text{constant}\\)"", ""\\(\\frac{P}{T}=\\text{constant}\\)"", ""\\(\\frac{V}{T}=\\text{constant}\\)"", ""\\(P+V=\\text{constant}\\)""]",\(PV=\text{constant}\),Hint: Pressure inversely varies with volume.,Correct! Pressure inversely varies with volume.,Not quite. Hint: Pressure inversely varies with volume.,English,hard,"[""gas laws"", ""boyle""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226190
CHEM_NSII_AtomicStructureandPeriodicTrends_Q22_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,TrueFalse,"According to Charles’ Law, volume is directly proportional to absolute temperature at constant pressure.","[""True"", ""False""]",True,V∝T at constant P.,Exactly.,Review: V∝T at constant P.,English,hard,"[""gas laws"", ""charles""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226202
CHEM_NSII_AtomicStructureandPeriodicTrends_Q22_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,ShortAnswer,"Using \(PV=nRT\): \(P=1.0\,\text{atm}, V=24.5\,\text{L}, T=298\,\text{K}\). Compute \(n\) (use \(R=0.08206\,\text{L atm mol}^{-1}\text{K}^{-1}\)).",[],≈ 1.00 mol,Rearrange: \(n=\frac{PV}{RT}\).,Nice work!,Compare with the expected form. Rearrange: \(n=\frac{PV}{RT}\).,English,hard,"[""ideal gas law""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226214
CHEM_NSII_AtomicStructureandPeriodicTrends_Q25_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,hard,"[""thermochemistry"", ""enthalpy""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226231
CHEM_NSII_AtomicStructureandPeriodicTrends_Q25_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,TrueFalse,"In endothermic processes, heat flows into the system from surroundings.","[""True"", ""False""]",True,Surroundings cool; system absorbs heat.,Exactly.,Review: Surroundings cool; system absorbs heat.,English,hard,"[""thermochemistry""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226243
CHEM_NSII_AtomicStructureandPeriodicTrends_Q25_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,ShortAnswer,"Using \(Q=mc\Delta T\), compute \(Q\) for \(m=50\,\text{g}, c=4.18\,\text{J g}^{-1}{}^{\circ}\text{C}^{-1}, \Delta T=10^{\circ}\text{C}\) in kJ.",[],≈ 2.09 kJ,Multiply then divide by \(1000\).,Nice work!,Compare with the expected form. Multiply then divide by \(1000\).,English,hard,"[""calorimetry""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226254
CHEM_NSII_AtomicStructureandPeriodicTrends_Q28_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,MCQ,Which bond is typically formed by electron transfer?,"[""Covalent bond"", ""Ionic bond"", ""Metallic bond"", ""Hydrogen bond""]",Ionic bond,Hint: Transfer forms ions that attract.,Correct! Transfer forms ions that attract.,Not quite. Hint: Transfer forms ions that attract.,English,hard,"[""bonding"", ""ionic""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226270
CHEM_NSII_AtomicStructureandPeriodicTrends_Q28_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,TrueFalse,Polar covalent bonds arise from unequal sharing of electrons.,"[""True"", ""False""]",True,Electronegativity difference causes polarity.,Exactly.,Review: Electronegativity difference causes polarity.,English,hard,"[""bonding"", ""polarity""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226281
CHEM_NSII_AtomicStructureandPeriodicTrends_Q28_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Atomic Models,6.1,ShortAnswer,Molar mass of \(H_2O\) (g/mol) to two decimals.,[],18.02,2(H:1.008)+O:16.00.,Nice work!,Compare with the expected form. 2(H:1.008)+O:16.00.,English,hard,"[""molar mass""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226292
CHEM_NSII_AtomicStructureandPeriodicTrends_Q31_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,MCQ,Le Châtelier’s principle: increasing pressure shifts equilibrium toward the side with:,"[""more gas moles"", ""fewer gas moles"", ""no change"", ""solid phase""]",fewer gas moles,Hint: System counteracts the stress.,Correct! System counteracts the stress.,Not quite. Hint: System counteracts the stress.,English,easy,"[""equilibrium"", ""le chatelier""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226309
CHEM_NSII_AtomicStructureandPeriodicTrends_Q31_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,TrueFalse,A solution with \(\text{pH}=3\) is acidic.,"[""True"", ""False""]",True,pH<7 indicates acidity.,Exactly.,Review: pH<7 indicates acidity.,English,easy,"[""acids"", ""pH""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226321
CHEM_NSII_AtomicStructureandPeriodicTrends_Q31_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,ShortAnswer,"If \([H^+]=1.0\times10^{-4}\,\text{M}\), compute the pH.",[],4.00,Use \(\text{pH}=-\log[H^+]\).,Nice work!,Compare with the expected form. Use \(\text{pH}=-\log[H^+]\).,English,easy,"[""acids"", ""pH""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226332
CHEM_NSII_AtomicStructureandPeriodicTrends_Q34_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,MCQ,"Boyle’s Law states for a fixed \(n,T\):","[""\\(PV=\\text{constant}\\)"", ""\\(\\frac{P}{T}=\\text{constant}\\)"", ""\\(\\frac{V}{T}=\\text{constant}\\)"", ""\\(P+V=\\text{constant}\\)""]",\(PV=\text{constant}\),Hint: Pressure inversely varies with volume.,Correct! Pressure inversely varies with volume.,Not quite. Hint: Pressure inversely varies with volume.,English,easy,"[""gas laws"", ""boyle""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226348
CHEM_NSII_AtomicStructureandPeriodicTrends_Q34_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,TrueFalse,"According to Charles’ Law, volume is directly proportional to absolute temperature at constant pressure.","[""True"", ""False""]",True,V∝T at constant P.,Exactly.,Review: V∝T at constant P.,English,easy,"[""gas laws"", ""charles""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226360
CHEM_NSII_AtomicStructureandPeriodicTrends_Q34_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,ShortAnswer,"Using \(PV=nRT\): \(P=1.0\,\text{atm}, V=24.5\,\text{L}, T=298\,\text{K}\). Compute \(n\) (use \(R=0.08206\,\text{L atm mol}^{-1}\text{K}^{-1}\)).",[],≈ 1.00 mol,Rearrange: \(n=\frac{PV}{RT}\).,Nice work!,Compare with the expected form. Rearrange: \(n=\frac{PV}{RT}\).,English,easy,"[""ideal gas law""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226371
CHEM_NSII_AtomicStructureandPeriodicTrends_Q37_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Periodic Trends,6.3,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226387
CHEM_NSII_AtomicStructureandPeriodicTrends_Q37_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Periodic Trends,6.3,TrueFalse,"In endothermic processes, heat flows into the system from surroundings.","[""True"", ""False""]",True,Surroundings cool; system absorbs heat.,Exactly.,Review: Surroundings cool; system absorbs heat.,English,easy,"[""thermochemistry""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226398
CHEM_NSII_AtomicStructureandPeriodicTrends_Q37_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Periodic Trends,6.3,ShortAnswer,"Using \(Q=mc\Delta T\), compute \(Q\) for \(m=50\,\text{g}, c=4.18\,\text{J g}^{-1}{}^{\circ}\text{C}^{-1}, \Delta T=10^{\circ}\text{C}\) in kJ.",[],≈ 2.09 kJ,Multiply then divide by \(1000\).,Nice work!,Compare with the expected form. Multiply then divide by \(1000\).,English,easy,"[""calorimetry""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226409
CHEM_NSII_AtomicStructureandPeriodicTrends_Q40_MCQ,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,MCQ,Which bond is typically formed by electron transfer?,"[""Covalent bond"", ""Ionic bond"", ""Metallic bond"", ""Hydrogen bond""]",Ionic bond,Hint: Transfer forms ions that attract.,Correct! Transfer forms ions that attract.,Not quite. Hint: Transfer forms ions that attract.,English,easy,"[""bonding"", ""ionic""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226427
CHEM_NSII_AtomicStructureandPeriodicTrends_Q40_TF,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,TrueFalse,Polar covalent bonds arise from unequal sharing of electrons.,"[""True"", ""False""]",True,Electronegativity difference causes polarity.,Exactly.,Review: Electronegativity difference causes polarity.,English,easy,"[""bonding"", ""polarity""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226446
CHEM_NSII_AtomicStructureandPeriodicTrends_Q40_SA,Chemistry,NS II,Unit: Atomic Structure & Periodic Trends,6,Protons/Neutrons/Electrons,6.2,ShortAnswer,Molar mass of \(H_2O\) (g/mol) to two decimals.,[],18.02,2(H:1.008)+O:16.00.,Nice work!,Compare with the expected form. 2(H:1.008)+O:16.00.,English,easy,"[""molar mass""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226463
CHEM_NSII_ChemicalBonding(Ionic/Covalent)_Q01_MCQ,Chemistry,NS II,Unit: Chemical Bonding (Ionic/Covalent),7,Lewis Structures,7.1,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226490
CHEM_NSII_ChemicalBonding(Ionic/Covalent)_Q01_TF,Chemistry,NS II,Unit: Chemical Bonding (Ionic/Covalent),7,Lewis Structures,7.1,TrueFalse,"In endothermic processes, heat flows into the system from surroundings.","[""True"", ""False""]",True,Surroundings cool; system absorbs heat.,Exactly.,Review: Surroundings cool; system absorbs heat.,English,easy,"[""thermochemistry""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226507
CHEM_NSII_ChemicalBonding(Ionic/Covalent)_Q01_SA,Chemistry,NS II,Unit: Chemical Bonding (Ionic/Covalent),7,Lewis Structures,7.1,ShortAnswer,"Using \(Q=mc\Delta T\), compute \(Q\) for \(m=50\,\text{g}, c=4.18\,\text{J g}^{-1}{}^{\circ}\text{C}^{-1}, \Delta T=10^{\circ}\text{C}\) in kJ.",[],≈ 2.09 kJ,Multiply then divide by \(1000\).,Nice work!,Compare with the expected form. Multiply then divide by \(1000\).,English,easy,"[""calorimetry""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226518
CHEM_NSII_ChemicalBonding(Ionic/Covalent)_Q04_MCQ,Chemistry,NS II,Unit: Chemical Bonding (Ionic/Covalent),7,Ionic vs Covalent,7.2,MCQ,Which bond is typically formed by electron transfer?,"[""Covalent bond"", ""Ionic bond"", ""Metallic bond"", ""Hydrogen bond""]",Ionic bond,Hint: Transfer forms ions that attract.,Correct! Transfer forms ions that attract.,Not quite. Hint: Transfer forms ions that attract.,English,easy,"[""bonding"", ""ionic""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226535
CHEM_NSII_ChemicalBonding(Ionic/Covalent)_Q04_TF,Chemistry,NS II,Unit: Chemical Bonding (Ionic/Covalent),7,Ionic vs Covalent,7.2,TrueFalse,Polar covalent bonds arise from unequal sharing of electrons.,"[""True"", ""False""]",True,Electronegativity difference causes polarity.,Exactly.,Review: Electronegativity difference causes polarity.,English,easy,"[""bonding"", ""polarity""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226548
CHEM_NSII_ChemicalBonding(Ionic/Covalent)_Q04_SA,Chemistry,NS II,Unit: Chemical Bonding (Ionic/Covalent),7,Ionic vs Covalent,7.2,ShortAnswer,Molar mass of \(H_2O\) (g/mol) to two decimals.,[],18.02,2(H:1.008)+O:16.00.,Nice work!,Compare with the expected form. 2(H:1.008)+O:16.00.,English,easy,"[""molar mass""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226559
CHEM_NSII_ChemicalBonding(Ionic/Covalent)_Q07_MCQ,Chemistry,NS II,Unit: Chemical Bonding (Ionic/Covalent),7,Polarity,7.3,MCQ,Le Châtelier’s principle: increasing pressure shifts equilibrium toward the side with:,"[""more gas moles"", ""fewer gas moles"", ""no change"", ""solid phase""]",fewer gas moles,Hint: System counteracts the stress.,Correct! System counteracts the stress.,Not quite. Hint: System counteracts the stress.,English,easy,"[""equilibrium"", ""le chatelier""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226575
CHEM_NSII_ChemicalBonding(Ionic/Covalent)_Q07_TF,Chemistry,NS II,Unit: Chemical Bonding (Ionic/Covalent),7,Polarity,7.3,TrueFalse,A solution with \(\text{pH}=3\) is acidic.,"[""True"", ""False""]",True,pH<7 indicates acidity.,Exactly.,Review: pH<7 indicates acidity.,English,easy,"[""acids"", ""pH""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226586
CHEM_NSII_ChemicalBonding(Ionic/Covalent)_Q07_SA,Chemistry,NS II,Unit: Chemical Bonding (Ionic/Covalent),7,Polarity,7.3,ShortAnswer,"If \([H^+]=1.0\times10^{-4}\,\text{M}\), compute the pH.",[],4.00,Use \(\text{pH}=-\log[H^+]\).,Nice work!,Compare with the expected form. Use \(\text{pH}=-\log[H^+]\).,English,easy,"[""acids"", ""pH""]",Chemistry - NS II.docx,2025-10-21T22:49:34.226598
