id,subject,level,unit,video_title,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q31_MCQ,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Reaction Quotient \(Q\),MCQ,Le Châtelier’s principle: increasing pressure shifts equilibrium toward the side with:,"[""more gas moles"", ""fewer gas moles"", ""no change"", ""solid phase""]",fewer gas moles,Hint: System counteracts the stress.,Correct! System counteracts the stress.,Not quite. Hint: System counteracts the stress.,English,easy,"[""equilibrium"", ""le chatelier""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237017
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q31_TF,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Reaction Quotient \(Q\),TrueFalse,A solution with \(\text{pH}=3\) is acidic.,"[""True"", ""False""]",True,pH<7 indicates acidity.,Exactly.,Review: pH<7 indicates acidity.,English,easy,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237030
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q31_SA,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Reaction Quotient \(Q\),ShortAnswer,"If \([H^+]=1.0\times10^{-4}\,\text{M}\), compute the pH.",[],4.00,Use \(\text{pH}=-\log[H^+]\).,Nice work!,Compare with the expected form. Use \(\text{pH}=-\log[H^+]\).,English,easy,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237042
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q34_MCQ,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Reaction Quotient \(Q\),MCQ,"Boyle’s Law states for a fixed \(n,T\):","[""\\(PV=\\text{constant}\\)"", ""\\(\\frac{P}{T}=\\text{constant}\\)"", ""\\(\\frac{V}{T}=\\text{constant}\\)"", ""\\(P+V=\\text{constant}\\)""]",\(PV=\text{constant}\),Hint: Pressure inversely varies with volume.,Correct! Pressure inversely varies with volume.,Not quite. Hint: Pressure inversely varies with volume.,English,easy,"[""gas laws"", ""boyle""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237058
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q34_TF,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Reaction Quotient \(Q\),TrueFalse,"According to Charles’ Law, volume is directly proportional to absolute temperature at constant pressure.","[""True"", ""False""]",True,V∝T at constant P.,Exactly.,Review: V∝T at constant P.,English,easy,"[""gas laws"", ""charles""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237071
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q34_SA,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Reaction Quotient \(Q\),ShortAnswer,"Using \(PV=nRT\): \(P=1.0\,\text{atm}, V=24.5\,\text{L}, T=298\,\text{K}\). Compute \(n\) (use \(R=0.08206\,\text{L atm mol}^{-1}\text{K}^{-1}\)).",[],≈ 1.00 mol,Rearrange: \(n=\frac{PV}{RT}\).,Nice work!,Compare with the expected form. Rearrange: \(n=\frac{PV}{RT}\).,English,easy,"[""ideal gas law""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237082
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q37_MCQ,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Dynamic Equilibrium,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237100
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q37_TF,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Dynamic Equilibrium,TrueFalse,"In endothermic processes, heat flows into the system from surroundings.","[""True"", ""False""]",True,Surroundings cool; system absorbs heat.,Exactly.,Review: Surroundings cool; system absorbs heat.,English,easy,"[""thermochemistry""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237112
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q37_SA,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Dynamic Equilibrium,ShortAnswer,"Using \(Q=mc\Delta T\), compute \(Q\) for \(m=50\,\text{g}, c=4.18\,\text{J g}^{-1}{}^{\circ}\text{C}^{-1}, \Delta T=10^{\circ}\text{C}\) in kJ.",[],≈ 2.09 kJ,Multiply then divide by \(1000\).,Nice work!,Compare with the expected form. Multiply then divide by \(1000\).,English,easy,"[""calorimetry""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237123
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q40_MCQ,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Le Châtelier’s Principle,MCQ,Le Châtelier’s principle: increasing pressure shifts equilibrium toward the side with:,"[""more gas moles"", ""fewer gas moles"", ""no change"", ""solid phase""]",fewer gas moles,Hint: System counteracts the stress.,Correct! System counteracts the stress.,Not quite. Hint: System counteracts the stress.,English,easy,"[""equilibrium"", ""le chatelier""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237139
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q40_TF,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Le Châtelier’s Principle,TrueFalse,A solution with \(\text{pH}=3\) is acidic.,"[""True"", ""False""]",True,pH<7 indicates acidity.,Exactly.,Review: pH<7 indicates acidity.,English,easy,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237150
CHEM_NSIV_ChemicalEquilibrium(Concepts)_Q40_SA,Chemistry,NS IV,Unit: Chemical Equilibrium (Concepts),Le Châtelier’s Principle,ShortAnswer,"If \([H^+]=1.0\times10^{-4}\,\text{M}\), compute the pH.",[],4.00,Use \(\text{pH}=-\log[H^+]\).,Nice work!,Compare with the expected form. Use \(\text{pH}=-\log[H^+]\).,English,easy,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237162
CHEM_NSIV_Electrochemistry(Intro)_Q01_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237178
CHEM_NSIV_Electrochemistry(Intro)_Q01_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,TrueFalse,"In endothermic processes, heat flows into the system from surroundings.","[""True"", ""False""]",True,Surroundings cool; system absorbs heat.,Exactly.,Review: Surroundings cool; system absorbs heat.,English,easy,"[""thermochemistry""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237189
CHEM_NSIV_Electrochemistry(Intro)_Q01_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,ShortAnswer,"Using \(Q=mc\Delta T\), compute \(Q\) for \(m=50\,\text{g}, c=4.18\,\text{J g}^{-1}{}^{\circ}\text{C}^{-1}, \Delta T=10^{\circ}\text{C}\) in kJ.",[],≈ 2.09 kJ,Multiply then divide by \(1000\).,Nice work!,Compare with the expected form. Multiply then divide by \(1000\).,English,easy,"[""calorimetry""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237200
CHEM_NSIV_Electrochemistry(Intro)_Q04_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Electrolysis,MCQ,Which bond is typically formed by electron transfer?,"[""Covalent bond"", ""Ionic bond"", ""Metallic bond"", ""Hydrogen bond""]",Ionic bond,Hint: Transfer forms ions that attract.,Correct! Transfer forms ions that attract.,Not quite. Hint: Transfer forms ions that attract.,English,easy,"[""bonding"", ""ionic""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237219
CHEM_NSIV_Electrochemistry(Intro)_Q04_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Electrolysis,TrueFalse,Polar covalent bonds arise from unequal sharing of electrons.,"[""True"", ""False""]",True,Electronegativity difference causes polarity.,Exactly.,Review: Electronegativity difference causes polarity.,English,easy,"[""bonding"", ""polarity""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237231
CHEM_NSIV_Electrochemistry(Intro)_Q04_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Electrolysis,ShortAnswer,Molar mass of \(H_2O\) (g/mol) to two decimals.,[],18.02,2(H:1.008)+O:16.00.,Nice work!,Compare with the expected form. 2(H:1.008)+O:16.00.,English,easy,"[""molar mass""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237242
CHEM_NSIV_Electrochemistry(Intro)_Q07_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,MCQ,Le Châtelier’s principle: increasing pressure shifts equilibrium toward the side with:,"[""more gas moles"", ""fewer gas moles"", ""no change"", ""solid phase""]",fewer gas moles,Hint: System counteracts the stress.,Correct! System counteracts the stress.,Not quite. Hint: System counteracts the stress.,English,easy,"[""equilibrium"", ""le chatelier""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237261
CHEM_NSIV_Electrochemistry(Intro)_Q07_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,TrueFalse,A solution with \(\text{pH}=3\) is acidic.,"[""True"", ""False""]",True,pH<7 indicates acidity.,Exactly.,Review: pH<7 indicates acidity.,English,easy,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237279
CHEM_NSIV_Electrochemistry(Intro)_Q07_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,ShortAnswer,"If \([H^+]=1.0\times10^{-4}\,\text{M}\), compute the pH.",[],4.00,Use \(\text{pH}=-\log[H^+]\).,Nice work!,Compare with the expected form. Use \(\text{pH}=-\log[H^+]\).,English,easy,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237297
CHEM_NSIV_Electrochemistry(Intro)_Q10_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,MCQ,"Boyle’s Law states for a fixed \(n,T\):","[""\\(PV=\\text{constant}\\)"", ""\\(\\frac{P}{T}=\\text{constant}\\)"", ""\\(\\frac{V}{T}=\\text{constant}\\)"", ""\\(P+V=\\text{constant}\\)""]",\(PV=\text{constant}\),Hint: Pressure inversely varies with volume.,Correct! Pressure inversely varies with volume.,Not quite. Hint: Pressure inversely varies with volume.,English,easy,"[""gas laws"", ""boyle""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237314
CHEM_NSIV_Electrochemistry(Intro)_Q10_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,TrueFalse,"According to Charles’ Law, volume is directly proportional to absolute temperature at constant pressure.","[""True"", ""False""]",True,V∝T at constant P.,Exactly.,Review: V∝T at constant P.,English,easy,"[""gas laws"", ""charles""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237326
CHEM_NSIV_Electrochemistry(Intro)_Q10_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,ShortAnswer,"Using \(PV=nRT\): \(P=1.0\,\text{atm}, V=24.5\,\text{L}, T=298\,\text{K}\). Compute \(n\) (use \(R=0.08206\,\text{L atm mol}^{-1}\text{K}^{-1}\)).",[],≈ 1.00 mol,Rearrange: \(n=\frac{PV}{RT}\).,Nice work!,Compare with the expected form. Rearrange: \(n=\frac{PV}{RT}\).,English,easy,"[""ideal gas law""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237337
CHEM_NSIV_Electrochemistry(Intro)_Q13_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,medium,"[""thermochemistry"", ""enthalpy""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237352
CHEM_NSIV_Electrochemistry(Intro)_Q13_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,TrueFalse,"In endothermic processes, heat flows into the system from surroundings.","[""True"", ""False""]",True,Surroundings cool; system absorbs heat.,Exactly.,Review: Surroundings cool; system absorbs heat.,English,medium,"[""thermochemistry""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237365
CHEM_NSIV_Electrochemistry(Intro)_Q13_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,ShortAnswer,"Using \(Q=mc\Delta T\), compute \(Q\) for \(m=50\,\text{g}, c=4.18\,\text{J g}^{-1}{}^{\circ}\text{C}^{-1}, \Delta T=10^{\circ}\text{C}\) in kJ.",[],≈ 2.09 kJ,Multiply then divide by \(1000\).,Nice work!,Compare with the expected form. Multiply then divide by \(1000\).,English,medium,"[""calorimetry""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237377
CHEM_NSIV_Electrochemistry(Intro)_Q16_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,MCQ,Which bond is typically formed by electron transfer?,"[""Covalent bond"", ""Ionic bond"", ""Metallic bond"", ""Hydrogen bond""]",Ionic bond,Hint: Transfer forms ions that attract.,Correct! Transfer forms ions that attract.,Not quite. Hint: Transfer forms ions that attract.,English,medium,"[""bonding"", ""ionic""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237396
CHEM_NSIV_Electrochemistry(Intro)_Q16_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,TrueFalse,Polar covalent bonds arise from unequal sharing of electrons.,"[""True"", ""False""]",True,Electronegativity difference causes polarity.,Exactly.,Review: Electronegativity difference causes polarity.,English,medium,"[""bonding"", ""polarity""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237408
CHEM_NSIV_Electrochemistry(Intro)_Q16_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,ShortAnswer,Molar mass of \(H_2O\) (g/mol) to two decimals.,[],18.02,2(H:1.008)+O:16.00.,Nice work!,Compare with the expected form. 2(H:1.008)+O:16.00.,English,medium,"[""molar mass""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237419
CHEM_NSIV_Electrochemistry(Intro)_Q19_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,MCQ,Le Châtelier’s principle: increasing pressure shifts equilibrium toward the side with:,"[""more gas moles"", ""fewer gas moles"", ""no change"", ""solid phase""]",fewer gas moles,Hint: System counteracts the stress.,Correct! System counteracts the stress.,Not quite. Hint: System counteracts the stress.,English,medium,"[""equilibrium"", ""le chatelier""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237434
CHEM_NSIV_Electrochemistry(Intro)_Q19_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,TrueFalse,A solution with \(\text{pH}=3\) is acidic.,"[""True"", ""False""]",True,pH<7 indicates acidity.,Exactly.,Review: pH<7 indicates acidity.,English,medium,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237446
CHEM_NSIV_Electrochemistry(Intro)_Q19_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,ShortAnswer,"If \([H^+]=1.0\times10^{-4}\,\text{M}\), compute the pH.",[],4.00,Use \(\text{pH}=-\log[H^+]\).,Nice work!,Compare with the expected form. Use \(\text{pH}=-\log[H^+]\).,English,medium,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237457
CHEM_NSIV_Electrochemistry(Intro)_Q22_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,MCQ,"Boyle’s Law states for a fixed \(n,T\):","[""\\(PV=\\text{constant}\\)"", ""\\(\\frac{P}{T}=\\text{constant}\\)"", ""\\(\\frac{V}{T}=\\text{constant}\\)"", ""\\(P+V=\\text{constant}\\)""]",\(PV=\text{constant}\),Hint: Pressure inversely varies with volume.,Correct! Pressure inversely varies with volume.,Not quite. Hint: Pressure inversely varies with volume.,English,hard,"[""gas laws"", ""boyle""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237473
CHEM_NSIV_Electrochemistry(Intro)_Q22_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,TrueFalse,"According to Charles’ Law, volume is directly proportional to absolute temperature at constant pressure.","[""True"", ""False""]",True,V∝T at constant P.,Exactly.,Review: V∝T at constant P.,English,hard,"[""gas laws"", ""charles""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237485
CHEM_NSIV_Electrochemistry(Intro)_Q22_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,ShortAnswer,"Using \(PV=nRT\): \(P=1.0\,\text{atm}, V=24.5\,\text{L}, T=298\,\text{K}\). Compute \(n\) (use \(R=0.08206\,\text{L atm mol}^{-1}\text{K}^{-1}\)).",[],≈ 1.00 mol,Rearrange: \(n=\frac{PV}{RT}\).,Nice work!,Compare with the expected form. Rearrange: \(n=\frac{PV}{RT}\).,English,hard,"[""ideal gas law""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237496
CHEM_NSIV_Electrochemistry(Intro)_Q25_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Electrolysis,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,hard,"[""thermochemistry"", ""enthalpy""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237510
CHEM_NSIV_Electrochemistry(Intro)_Q25_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Electrolysis,TrueFalse,"In endothermic processes, heat flows into the system from surroundings.","[""True"", ""False""]",True,Surroundings cool; system absorbs heat.,Exactly.,Review: Surroundings cool; system absorbs heat.,English,hard,"[""thermochemistry""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237522
CHEM_NSIV_Electrochemistry(Intro)_Q25_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Electrolysis,ShortAnswer,"Using \(Q=mc\Delta T\), compute \(Q\) for \(m=50\,\text{g}, c=4.18\,\text{J g}^{-1}{}^{\circ}\text{C}^{-1}, \Delta T=10^{\circ}\text{C}\) in kJ.",[],≈ 2.09 kJ,Multiply then divide by \(1000\).,Nice work!,Compare with the expected form. Multiply then divide by \(1000\).,English,hard,"[""calorimetry""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237533
CHEM_NSIV_Electrochemistry(Intro)_Q28_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,MCQ,Which bond is typically formed by electron transfer?,"[""Covalent bond"", ""Ionic bond"", ""Metallic bond"", ""Hydrogen bond""]",Ionic bond,Hint: Transfer forms ions that attract.,Correct! Transfer forms ions that attract.,Not quite. Hint: Transfer forms ions that attract.,English,hard,"[""bonding"", ""ionic""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237549
CHEM_NSIV_Electrochemistry(Intro)_Q28_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,TrueFalse,Polar covalent bonds arise from unequal sharing of electrons.,"[""True"", ""False""]",True,Electronegativity difference causes polarity.,Exactly.,Review: Electronegativity difference causes polarity.,English,hard,"[""bonding"", ""polarity""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237560
CHEM_NSIV_Electrochemistry(Intro)_Q28_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Half-Cell Potentials,ShortAnswer,Molar mass of \(H_2O\) (g/mol) to two decimals.,[],18.02,2(H:1.008)+O:16.00.,Nice work!,Compare with the expected form. 2(H:1.008)+O:16.00.,English,hard,"[""molar mass""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237571
CHEM_NSIV_Electrochemistry(Intro)_Q31_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Electrolysis,MCQ,Le Châtelier’s principle: increasing pressure shifts equilibrium toward the side with:,"[""more gas moles"", ""fewer gas moles"", ""no change"", ""solid phase""]",fewer gas moles,Hint: System counteracts the stress.,Correct! System counteracts the stress.,Not quite. Hint: System counteracts the stress.,English,easy,"[""equilibrium"", ""le chatelier""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237587
CHEM_NSIV_Electrochemistry(Intro)_Q31_TF,Chemistry,NS IV,Unit: Electrochemistry (Intro),Electrolysis,TrueFalse,A solution with \(\text{pH}=3\) is acidic.,"[""True"", ""False""]",True,pH<7 indicates acidity.,Exactly.,Review: pH<7 indicates acidity.,English,easy,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237598
CHEM_NSIV_Electrochemistry(Intro)_Q31_SA,Chemistry,NS IV,Unit: Electrochemistry (Intro),Electrolysis,ShortAnswer,"If \([H^+]=1.0\times10^{-4}\,\text{M}\), compute the pH.",[],4.00,Use \(\text{pH}=-\log[H^+]\).,Nice work!,Compare with the expected form. Use \(\text{pH}=-\log[H^+]\).,English,easy,"[""acids"", ""pH""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237610
CHEM_NSIV_Electrochemistry(Intro)_Q34_MCQ,Chemistry,NS IV,Unit: Electrochemistry (Intro),Galvanic Cells,MCQ,"Boyle’s Law states for a fixed \(n,T\):","[""\\(PV=\\text{constant}\\)"", ""\\(\\frac{P}{T}=\\text{constant}\\)"", ""\\(\\frac{V}{T}=\\text{constant}\\)"", ""\\(P+V=\\text{constant}\\)""]",\(PV=\text{constant}\),Hint: Pressure inversely varies with volume.,Correct! Pressure inversely varies with volume.,Not quite. Hint: Pressure inversely varies with volume.,English,easy,"[""gas laws"", ""boyle""]",Chemistry - NS IV.docx,2025-10-21T22:49:34.237625
